date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,square_meters_num,square_meter_price,address,zip_code,city,area,region,nominal_interest_rate,annual_inflation_rate,mortgage_bond_yield_rate
8/15/2024,2024Q3,148143,Summerhouse,regular_sale,1984,1862500,-7,3,47,39627.66,Hafavej 147,6950,Ringkøbing,South jutland,Jutland,3.35,1.13,4.34
8/15/2024,2024Q3,148092,Villa,regular_sale,1972,950000,-10,4,120,7916.6665,Valmuevej 15,9330,Dronninglund,North jutland,Jutland,3.35,1.13,4.34
8/15/2024,2024Q3,148179,Villa,regular_sale,1898,330000,0,3,103,3203.8835,Vestergade 24,6520,Toftlund,South jutland,Jutland,3.35,1.13,4.34
8/15/2024,2024Q3,148127,Villa,regular_sale,1987,1845000,0,6,157,11751.593,Bakken 202,7441,Bording,South jutland,Jutland,3.35,1.13,4.34
8/15/2024,2024Q3,148099,Apartment,regular_sale,1974,1250000,0,2,57,21929.824,"Saven C 1, 2. 4",2630,Taastrup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/15/2024,2024Q3,148225,Villa,regular_sale,1972,3495000,-3,4,164,21310.977,Enghavegårdsvej 49,3400,Hillerød,North Zealand,Zealand,3.35,1.13,4.34
8/15/2024,2024Q3,147983,Villa,regular_sale,1939,1537950,0,7,174,8838.793,Amtsvejen 81,3320,Skævinge,North Zealand,Zealand,3.35,1.13,4.34
8/15/2024,2024Q3,148218,Villa,regular_sale,1925,4350000,-7,6,141,30851.064,Mølleparkvej 39,9000,Aalborg,North jutland,Jutland,3.35,1.13,4.34
8/15/2024,2024Q3,148183,Summerhouse,regular_sale,2004,1200000,-4,4,95,12631.579,Kløvervej 453,6990,Ulfborg,South jutland,Jutland,3.35,1.13,4.34
8/15/2024,2024Q3,148129,Apartment,regular_sale,1950,2710000,0,4,74,36621.62,"Vigerslevvej 311, st. tv",2500,Valby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/15/2024,2024Q3,148195,Summerhouse,regular_sale,2021,1585000,-2,4,76,20855.264,Kragemarken 25,9850,Hirtshals,North jutland,Jutland,3.35,1.13,4.34
8/15/2024,2024Q3,148006,Villa,regular_sale,2018,3400000,-3,6,184,18478.262,Tarupvej 26,5792,Ãrslev,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/15/2024,2024Q3,148043,Villa,regular_sale,1955,4800000,-4,5,120,40000,Ved Fæstningen 6,2610,Rødovre,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/15/2024,2024Q3,148145,Summerhouse,regular_sale,1968,850000,0,4,73,11643.836,Hejsager Strandby 143,6100,Haderslev,South jutland,Jutland,3.35,1.13,4.34
8/15/2024,2024Q3,148019,Villa,regular_sale,1963,2050000,-2,5,132,15530.303,Acervej 12,8462,Harlev J,East & mid jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,358213,Villa,regular_sale,1946,1930000,-6,6,222,8693.693,Ribevej 8,6630,Rødding,South jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,358220,Summerhouse,regular_sale,1979,580000,-3,3,75,7733.3335,Lyngtoften 9,8585,Glesborg,East & mid jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,358136,Villa,regular_sale,1990,7050000,-9,4,155,45483.87,Astre Lagunevej 28,2680,Solrød Strand,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/14/2024,2024Q3,358116,Villa,regular_sale,1892,1495000,0,3,100,14950,Ringstedvej 71,4690,Haslev,Other islands,Zealand,3.35,1.13,4.34
8/14/2024,2024Q3,358073,Villa,regular_sale,1905,400000,-19,7,160,2500,Skolevangen 2,8830,Tjele,East & mid jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,148285,Apartment,regular_sale,1896,2400000,0,2,51,47058.824,"Mysundegade 5, 5. tv",1668,København V,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/14/2024,2024Q3,358209,Apartment,regular_sale,1961,1150000,0,2,65,17692.309,"Kalundborgvej 6A, 1. th",4300,Holbæk,Other islands,Zealand,3.35,1.13,4.34
8/14/2024,2024Q3,358205,Farm,regular_sale,1900,1020000,0,4,140,7285.7144,Sortebjergvej 1,6640,Lunderskov,South jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,148258,Villa,other_sale,1906,20000000,0,10,632,31645.57,Lystruphavevej 7,8654,Bryrup,East & mid jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,148270,Summerhouse,regular_sale,1959,1500000,-6,3,65,23076.924,Fyrreleddet 3,4560,Vig,Other islands,Zealand,3.35,1.13,4.34
8/14/2024,2024Q3,358175,Summerhouse,regular_sale,1995,1700000,14,3,63,26984.127,Hejrevej 4,3630,Jægerspris,North Zealand,Zealand,3.35,1.13,4.34
8/14/2024,2024Q3,358192,Farm,regular_sale,1905,1300000,-11,5,180,7222.222,Stavnkærvej 12,7184,Vandel,South jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,148282,Villa,regular_sale,1973,1995000,0,5,206,9684.466,Kornvænget 26,4673,Rødvig Stevns,Other islands,Zealand,3.35,1.13,4.34
8/14/2024,2024Q3,358100,Apartment,regular_sale,1932,4750000,0,2,98,48469.387,"Storegade 6, 1. th",6270,Tønder,South jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,148257,Apartment,regular_sale,1895,2700000,0,3,70,38571.43,"Hovedgaden 30, 1. tv",4140,Borup,Other islands,Zealand,3.35,1.13,4.34
8/14/2024,2024Q3,148247,Villa,regular_sale,2000,1741500,3,4,123,14158.536,Mosetoften 3,7600,Struer,South jutland,Jutland,3.35,1.13,4.34
8/14/2024,2024Q3,358102,Villa,regular_sale,1899,1246000,0,7,150,8306.667,Mønvej 44,4720,Præstø,Other islands,Zealand,3.35,1.13,4.34
8/13/2024,2024Q3,358298,Townhouse,regular_sale,2003,2200000,-2,3,98,22448.98,Fløjtevej 23,4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
8/13/2024,2024Q3,358244,Apartment,regular_sale,1970,1750000,0,1,42,41666.668,"Birketinget 2E, 1. 511",2300,København S,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/13/2024,2024Q3,358430,Apartment,regular_sale,1956,270000,0,1,48,5625,"Frederiksdal Alle 28D, kl",7800,Skive,South jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358365,Farm,regular_sale,1926,3500000,0,7,236,14830.509,Gml Landevej 10,8544,Mørke,East & mid jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358288,Apartment,regular_sale,1802,7800000,-1,3,132,59090.91,"Wildersgade 60C, st. th",1408,København K,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/13/2024,2024Q3,358310,Villa,regular_sale,1947,750000,0,3,103,7281.553,"Gl. Grenåvej 205, st",8960,Randers SA,East & mid jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358251,Apartment,regular_sale,1935,2600000,0,2,49,53061.223,"Rumæniensgade 12, 5. tv",2300,København S,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/13/2024,2024Q3,358340,Summerhouse,other_sale,2021,1100000,0,4,76,14473.685,Vestre Strandvej 13,4305,Orø,Other islands,Zealand,3.35,1.13,4.34
8/13/2024,2024Q3,358450,Townhouse,regular_sale,2000,3375000,-4,3,103,32766.99,Selmersvej 29,8260,Viby J,East & mid jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358353,Farm,regular_sale,1929,2650000,0,3,96,27604.166,Bredsten Landevej 158,7323,Give,South jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358447,Summerhouse,regular_sale,1955,730000,0,3,60,12166.667,Lærkevej 16,7600,Struer,South jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358258,Villa,regular_sale,1947,2500000,-7,7,160,15625,Stampmøllevej 2,8300,Odder,East & mid jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358249,Villa,regular_sale,1870,2395000,0,7,168,14255.952,Elvira Madigans Vej 15,5700,Svendborg,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/13/2024,2024Q3,358229,Summerhouse,regular_sale,1972,900000,-5,4,78,11538.462,Asterstrand 32,9370,Hals,North jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358266,Apartment,regular_sale,1956,3750000,0,4,107,35046.73,"Rådmand Steins Alle 13, 5. th",2000,Frederiksberg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/13/2024,2024Q3,358269,Apartment,regular_sale,1900,525000,0,2,69,7608.696,"Præstegården 1, 1",6510,Gram,South jutland,Jutland,3.35,1.13,4.34
8/13/2024,2024Q3,358302,Townhouse,regular_sale,1968,3245000,0,4,98,33112.246,Græsager 17,2690,Karlslunde,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/12/2024,2024Q3,358589,Villa,family_sale,1977,780300,0,8,188,4150.5317,Skovparken 6,5853,Arbæk,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/12/2024,2024Q3,358719,Summerhouse,regular_sale,1991,1475000,-8,3,122,12090.164,Skovstræde 2,4983,Dannemare,Other islands,Zealand,3.35,1.13,4.34
8/12/2024,2024Q3,358593,Apartment,regular_sale,1946,3200000,0,3,67,47761.195,"Grøndals Parkvej 8A, 2. tv",2720,Vanløse,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/12/2024,2024Q3,358547,Villa,regular_sale,1920,1995000,0,3,96,20781.25,Kirkegade 4,9400,Nørresundby,North jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358476,Villa,regular_sale,1799,2500000,0,5,156,16025.641,Kongevejen 27,9370,Hals,North jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358559,Villa,regular_sale,1967,575000,-3,4,126,4563.492,Hasselvænget 42,7800,Skive,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358529,Villa,regular_sale,1975,1932000,-3,6,188,10276.596,Poppelvej 16,9800,Hjørring,North jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358615,Villa,regular_sale,1953,1460000,-2,6,169,8639.054,Hjortevej 1,3300,Frederiksværk,North Zealand,Zealand,3.35,1.13,4.34
8/12/2024,2024Q3,358711,Villa,regular_sale,1954,1075000,-10,3,78,13782.052,Irisvej 11,4200,Slagelse,Other islands,Zealand,3.35,1.13,4.34
8/12/2024,2024Q3,358690,Townhouse,regular_sale,1938,1425000,0,4,146,9760.274,Tangevej 1B,6760,Ribe,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358609,Villa,regular_sale,1897,1700000,0,6,179,9497.207,Haslundkærvej 4,8940,Randers SV,East & mid jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358704,Summerhouse,regular_sale,2022,5400000,-10,5,195,27692.309,Skamlingsbakken 41,6093,Sjølund,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358694,Farm,regular_sale,1935,1150000,0,6,196,5867.347,Sønderbjerge 10,6330,Padborg,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358639,Villa,regular_sale,1945,3590000,-3,4,157,22866.242,Monradsgade 28,7400,Herning,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358570,Villa,regular_sale,1972,2925000,-2,5,162,18055.555,Købmandsgården 52,4130,Viby Sjælland,Other islands,Zealand,3.35,1.13,4.34
8/12/2024,2024Q3,358669,Apartment,regular_sale,1989,4625000,0,3,104,44471.152,"Vestergade 30, st. tv",6230,Rødekro,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358532,Summerhouse,regular_sale,1975,1595000,-6,4,74,21554.055,Nørrestrand 30A,9370,Hals,North jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358554,Villa,regular_sale,1910,335000,-11,6,166,2018.0723,Sønderbyvej 7,6510,Gram,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358517,Villa,regular_sale,1900,950000,-5,3,85,11176.471,Skævlundvej 13,7130,Juelsminde,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358649,Villa,regular_sale,1965,525000,-5,4,118,4449.1523,Solvej 6,6500,Vojens,South jutland,Jutland,3.35,1.13,4.34
8/12/2024,2024Q3,358512,Villa,regular_sale,1954,1760000,0,9,245,7183.6733,Skelbyvej 32B,4160,Herlufmagle,Other islands,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358780,Villa,regular_sale,1976,3951000,-6,4,117,33769.23,Bethesdavej 33A,8200,Aarhus N,East & mid jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358754,Townhouse,regular_sale,1917,1395000,0,3,96,14531.25,Poulas Alle 30,4400,Kalundborg,Other islands,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358937,Farm,regular_sale,1860,625000,-10,4,161,3881.9875,Tolshøj 21,9631,Gedsted,North jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358737,Apartment,family_sale,1931,4012500,0,4,107,37500,"Mejlgade 72, 4. th",8000,Aarhus C,East & mid jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358740,Summerhouse,regular_sale,1988,832500,-1,3,47,17712.766,Strandstien 823K,4970,Rødby,Other islands,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358843,Summerhouse,regular_sale,1983,1995000,0,3,78,25576.924,Klintebakkevej 17,5642,Millinge,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/11/2024,2024Q3,358736,Townhouse,regular_sale,1979,710000,0,4,100,7100,Griegsvej 26,7500,Holstebro,South jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358759,Apartment,regular_sale,2006,2000000,0,4,112,17857.143,"Nygade 1B, 1. tv",7400,Herning,South jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358924,Villa,regular_sale,1995,3400000,-3,5,149,22818.791,Håndværkervej 25,8600,Silkeborg,East & mid jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358929,Townhouse,regular_sale,1982,2630000,-2,4,102,25784.314,Laurbærvænget 124,8310,Tranbjerg J,East & mid jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358941,Villa,regular_sale,1983,6550000,0,4,132,49621.21,Weirsøevej 3B,3500,Værløse,North Zealand,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358913,Townhouse,regular_sale,2017,5395000,0,5,128,42148.438,Doris Lessings Vej 43A,2300,København S,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358724,Villa,regular_sale,1965,2595000,0,5,129,20116.28,Mågevej 16,4100,Ringsted,Other islands,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358789,Summerhouse,family_sale,2008,1275000,0,4,105,12142.857,Møllebakken 48,7700,Thisted,South jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358814,Apartment,regular_sale,1900,670000,-8,2,57,11754.386,"Skibbrogade 10, 2. tv",6200,Aabenraa,South jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358918,Townhouse,regular_sale,2001,700000,-22,1,72,9722.223,Ulstrupvej 45B,9800,Hjørring,North jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358797,Villa,regular_sale,1910,2495000,0,5,180,13861.111,Reerslevvej 46,4291,Ruds Vedby,Other islands,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358796,Apartment,regular_sale,1946,1300000,0,2,55,23636.363,"Sabroesvej 17B, st. tv",3000,Helsingør,North Zealand,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358933,Apartment,regular_sale,1898,4100000,0,2,70,58571.43,"Smallegade 24, 4. tv",2000,Frederiksberg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358859,Summerhouse,regular_sale,1972,1345000,0,4,56,24017.857,Kvartermestervej 12,4591,Føllenslev,Other islands,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358830,Summerhouse,regular_sale,1952,3600000,-8,4,95,37894.74,Sandvejen 4,9492,Blokhus,North jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358762,Villa,regular_sale,1979,2000000,0,5,154,12987.013,Brombærvej 50,7800,Skive,South jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358885,Townhouse,regular_sale,1981,820000,-9,2,63,13015.873,Engparken 7,8550,Ryomgård,East & mid jutland,Jutland,3.35,1.13,4.34
8/11/2024,2024Q3,358822,Villa,regular_sale,2021,4000000,-11,6,189,21164.021,Lillebjergvej 28,3390,Hundested,North Zealand,Zealand,3.35,1.13,4.34
8/11/2024,2024Q3,358845,Apartment,regular_sale,1966,1995000,0,2,55,36272.727,"Pilegårdsvej 58, 1. 2",2860,Søborg,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/10/2024,2024Q3,358998,Villa,regular_sale,1900,2300000,0,6,310,7419.355,Ny Smedegårdvej 8,7400,Herning,South jutland,Jutland,3.35,1.13,4.34
8/10/2024,2024Q3,358997,Townhouse,regular_sale,1986,995000,0,4,112,8883.929,Hans Lilholts Vej 5,7620,Lemvig,South jutland,Jutland,3.35,1.13,4.34
8/10/2024,2024Q3,359012,Villa,regular_sale,2022,3660000,-4,4,155,23612.902,Nysøgård 125,4230,Skælskør,Other islands,Zealand,3.35,1.13,4.34
8/10/2024,2024Q3,358975,Villa,regular_sale,1968,5700000,-4,6,137,41605.84,Fredensvej 26,2970,Hørsholm,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/9/2024,2024Q3,359081,Summerhouse,regular_sale,1974,1282500,-8,4,59,21737.29,Tigervej 3,4583,Sjællands Odde,Other islands,Zealand,3.35,1.13,4.34
8/9/2024,2024Q3,359033,Villa,regular_sale,1910,895000,0,3,77,11623.377,Råbylille Strandvej 16,4780,Stege,Other islands,Zealand,3.35,1.13,4.34
8/9/2024,2024Q3,359062,Apartment,regular_sale,1897,3850000,0,3,56,68750,"Flensborggade 21, 4. tv",1669,København V,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/9/2024,2024Q3,359022,Townhouse,regular_sale,1964,4800000,-2,5,123,39024.39,Højbovænge 17,3500,Værløse,North Zealand,Zealand,3.35,1.13,4.34
8/9/2024,2024Q3,359067,Summerhouse,family_sale,1971,450000,0,3,68,6617.647,Tjørnevej 5,7790,Thyholm,South jutland,Jutland,3.35,1.13,4.34
8/9/2024,2024Q3,359065,Apartment,regular_sale,1933,4325000,0,3,81,53395.062,"Tagensvej 55, 4. th",2200,København N,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359300,Apartment,regular_sale,2019,2895000,0,2,64,45234.375,"C.F. Møllers AllÃ© 90, st. tv",2300,København S,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359168,Villa,regular_sale,1959,4100000,-5,5,125,32800,Fagotvej 3,2730,Herlev,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359321,Villa,regular_sale,1871,1175000,-6,9,252,4662.698,Hovedgaden 26,8300,Odder,East & mid jutland,Jutland,3.35,1.13,4.34
8/8/2024,2024Q3,359169,Apartment,regular_sale,1974,1500000,0,1,62,24193.549,"Skomagergade 25, 2. 302",4000,Roskilde,Other islands,Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359095,Villa,regular_sale,1947,1100000,-8,4,135,8148.148,Gl Kattrupvej 29,8732,Hovedgård,East & mid jutland,Jutland,3.35,1.13,4.34
8/8/2024,2024Q3,359214,Summerhouse,regular_sale,1991,2070000,-10,3,60,34500,Odinsvej 13,4500,Nykøbing Sj,Other islands,Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359111,Apartment,regular_sale,1899,8900000,0,4,123,72357.73,"Willemoesgade 23, 1. th",2100,København A,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359117,Summerhouse,regular_sale,1965,1400000,-12,3,49,28571.428,Digevej 2,4300,Holbæk,Other islands,Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359216,Villa,regular_sale,1942,690000,-13,4,123,5609.756,Søndre Asløsvej 24,7742,Vesløs,South jutland,Jutland,3.35,1.13,4.34
8/8/2024,2024Q3,359312,Villa,regular_sale,1978,1460000,-9,5,141,10354.61,Tjørnevej 16,4800,Nykøbing F,Other islands,Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359132,Summerhouse,regular_sale,2015,3800000,-5,4,88,43181.816,Stubbegårdsvej 32,3250,Gilleleje,North Zealand,Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359291,Townhouse,regular_sale,2022,3700000,0,2,71,52112.676,"Heibergs Have 3, st",3550,Slangerup,North Zealand,Zealand,3.35,1.13,4.34
8/8/2024,2024Q3,359219,Villa,regular_sale,1885,675000,0,3,100,6750,Skårhavvej 12,8420,Knebel,East & mid jutland,Jutland,3.35,1.13,4.34
8/8/2024,2024Q3,359091,Villa,regular_sale,1932,13010000,-6,5,186,69946.234,Ved Fortunen 19,2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359538,Apartment,regular_sale,1943,1750000,0,2,54,32407.408,"Skanderborgvej 92, 1. 4",8000,Aarhus C,East & mid jutland,Jutland,3.35,1.13,4.34
8/7/2024,2024Q3,359517,Villa,regular_sale,1965,465000,-12,5,105,4428.5713,Tuekærvej 7,4960,Holeby,Other islands,Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359428,Apartment,regular_sale,1905,2900000,0,2,67,43283.582,"Strandvejen 20, 2",5800,Nyborg,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/7/2024,2024Q3,359353,Villa,regular_sale,1971,1200000,0,5,110,10909.091,Hallingås 6,4200,Slagelse,Other islands,Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359383,Villa,regular_sale,1980,1950000,-8,3,96,20312.5,Aksenbjergvej 70B,5700,Svendborg,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/7/2024,2024Q3,359559,Villa,regular_sale,2014,3445000,-1,4,164,21006.098,Bæveren 23,9530,Støvring,North jutland,Jutland,3.35,1.13,4.34
8/7/2024,2024Q3,359582,Apartment,regular_sale,1901,1700000,0,3,86,19767.441,"Søndergade 20, st. th",9240,Nibe,North jutland,Jutland,3.35,1.13,4.34
8/7/2024,2024Q3,359487,Apartment,regular_sale,1970,625000,0,1,29,21551.725,"Kantorparken 12, 1. mf",8240,Risskov,East & mid jutland,Jutland,3.35,1.13,4.34
8/7/2024,2024Q3,359367,Summerhouse,regular_sale,1975,3900000,-2,2,102,38235.293,Iglekærvej 52,3220,Tisvildeleje,North Zealand,Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359580,Summerhouse,regular_sale,1992,1073000,0,4,80,13412.5,Dyssevej 2,4900,Nakskov,Other islands,Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359603,Villa,regular_sale,2022,1907500,-4,4,84,22708.334,"Stillingevej 118, 1. 1",4200,Slagelse,Other islands,Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359422,Townhouse,regular_sale,2001,2500000,0,4,118,21186.441,Follingsvej 9,9200,Aalborg SV,North jutland,Jutland,3.35,1.13,4.34
8/7/2024,2024Q3,359532,Summerhouse,family_sale,1974,977500,0,4,76,12861.842,Stokkebjergsvinget 7,3210,Vejby,North Zealand,Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359450,Apartment,regular_sale,1901,3950000,-1,2,53,74528.305,"Burmeistersgade 27, 4. th",1429,København K,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359431,Summerhouse,regular_sale,1974,965000,-3,3,60,16083.333,Gårdhøjsvej 12,4200,Slagelse,Other islands,Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359445,Farm,regular_sale,1880,1795000,0,5,126,14246.032,Nyskovvej 11,6580,Vamdrup,South jutland,Jutland,3.35,1.13,4.34
8/7/2024,2024Q3,359432,Villa,regular_sale,1906,2000000,0,6,183,10928.962,Stationsvej 106,5792,Ãrslev,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/7/2024,2024Q3,359358,Villa,regular_sale,1980,1370000,-2,5,180,7611.1113,Limbekvej 1,6200,Aabenraa,South jutland,Jutland,3.35,1.13,4.34
8/7/2024,2024Q3,359365,Villa,regular_sale,1973,6795000,0,4,166,40933.734,Magnoliavej 3,3460,Birkerød,North Zealand,Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359385,Villa,regular_sale,1857,2775000,-3,9,222,12500,Hårupvej 16,8740,Brædstrup,East & mid jutland,Jutland,3.35,1.13,4.34
8/7/2024,2024Q3,359558,Townhouse,regular_sale,2016,6200000,-5,4,128,48437.5,Frederiksborgvej 209A,2400,København NV,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/7/2024,2024Q3,359392,Villa,regular_sale,1972,2850000,-2,6,250,11400,Manbjergvej 81,8541,Skødstrup,East & mid jutland,Jutland,3.35,1.13,4.34
8/6/2024,2024Q3,359784,Villa,regular_sale,1976,895000,-10,5,168,5327.381,Munkeparken 29,5600,Faaborg,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/6/2024,2024Q3,359683,Apartment,regular_sale,1968,1200000,-4,1,46,26086.957,"Lindevangshusene 60, 2. mf",2630,Taastrup,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/6/2024,2024Q3,359783,Villa,regular_sale,1924,2195000,0,5,126,17420.635,Skolevej 1,5500,Middelfart,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/6/2024,2024Q3,359816,Townhouse,regular_sale,2015,2545000,0,4,125,20360,Ãdalsparken 32B,6000,Kolding,South jutland,Jutland,3.35,1.13,4.34
8/6/2024,2024Q3,359669,Villa,regular_sale,1990,4500000,-10,4,154,29220.78,Bushøjvej 221,8270,Højbjerg,East & mid jutland,Jutland,3.35,1.13,4.34
8/6/2024,2024Q3,359697,Villa,regular_sale,1986,1720000,-4,4,117,14700.8545,Drosselvej 7,4652,Hårlev,Other islands,Zealand,3.35,1.13,4.34
8/6/2024,2024Q3,359714,Apartment,regular_sale,1902,3800000,-5,4,86,44186.047,"Amagerbrogade 151, 2. th",2300,København S,"Capital, Copenhagen",Zealand,3.35,1.13,4.34
8/6/2024,2024Q3,359711,Townhouse,regular_sale,1850,2400000,0,5,104,23076.924,Langelinie 5,6000,Kolding,South jutland,Jutland,3.35,1.13,4.34
8/6/2024,2024Q3,359662,Villa,regular_sale,1959,685000,-1,6,142,4823.944,Hveddevej 19,6933,Kibæk,South jutland,Jutland,3.35,1.13,4.34
8/6/2024,2024Q3,359829,Villa,regular_sale,1916,1150000,-4,3,91,12637.362,Viaduktvej 37,5500,Middelfart,Fyn & islands,Fyn & islands,3.35,1.13,4.34
8/6/2024,2024Q3,359686,Summerhouse,regular_sale,2000,1550000,-9,3,81,19135.803,Spartavej 10,9370,Hals,North jutland,Jutland,3.35,1.13,4.34
8/6/2024,2024Q3,359620,Townhouse,regular_sale,1972,925000,-2,2,51,18137.256,Tarupvej 47,4700,Næstved,Other islands,Zealand,3.35,1.13,4.34
8/6/2024,2024Q3,359689,Farm,regular_sale,1826,1200000,-7,8,210,5714.2856,Kjeldsbakken 18,8983,Gjerlev J,East & mid jutland,Jutland,3.35,1.13,4.34
8/5/2024,2024Q3,360061,Townhouse,regular_sale,1984,2100000,-4,3,88,23863.637,Græshave Alle 74,4622,Havdrup,Other islands,Zealand,3.35,1.13,4.34
